training_row_id,run_id,festival_year,university_id,student_count,campus_scale,booth_id,menu_id,booth_zone,menu_category,price,observation_timestamp,target_window_end,festival_day,day_of_week,is_weekend,minutes_to_close,recent_sales_5m,recent_sales_30m,previous_sales_30m,recent_tickets_30m,current_stock,initial_stock,stockout_flag,booth_ticket_count_30m,booth_unique_menu_count_1m,precipitation_probability,temperature,event_ending_soon,discount_rate,discount_elapsed_minutes,discount_arm,assigned_discount_rate,future_sales_30m,future_latent_30m,censored_window_flag,data_class
2023-mirae-univ-85,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T16:30:00,2023-05-21T17:00:00,2,6,1,329,4,9,0,4,85,94,0,22,0,2,22.1,0,0,0,1,30,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-86,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T17:00:00,2023-05-21T17:30:00,2,6,1,299,5,11,9,4,74,94,0,13,0,1,21.6,0,0,0,1,30,17,17,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-87,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T17:30:00,2023-05-21T18:00:00,2,6,1,269,4,17,11,9,57,94,0,33,1,0,21.9,0,0,0,1,30,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-88,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T18:00:00,2023-05-21T18:30:00,2,6,1,239,3,10,17,4,47,94,0,30,2,0,19.0,0,0,0,1,30,19,19,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-89,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T18:30:00,2023-05-21T19:00:00,2,6,1,209,4,19,10,11,28,94,0,35,1,0,20.1,0,0,0,1,30,28,38,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-90,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T19:00:00,2023-05-21T19:30:00,2,6,1,179,0,28,19,10,0,94,1,41,1,1,20.2,1,0,0,1,30,0,22,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-91,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T19:30:00,2023-05-21T20:00:00,2,6,1,149,0,0,28,0,0,94,1,25,1,0,19.6,1,0,0,1,30,0,8,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-92,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T20:00:00,2023-05-21T20:30:00,2,6,1,119,0,0,0,0,0,94,1,22,0,0,20.4,0,30,0,1,30,0,14,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-93,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T20:30:00,2023-05-21T21:00:00,2,6,1,89,0,0,0,0,0,94,1,12,0,1,18.9,0,0,0,1,30,0,4,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-94,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T21:00:00,2023-05-21T21:30:00,2,6,1,59,0,0,0,0,0,94,1,8,1,0,18.9,0,0,0,1,30,0,11,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-95,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-21T21:30:00,2023-05-21T22:00:00,2,6,1,29,0,0,0,0,0,94,1,6,1,0,20.1,0,30,0,1,30,0,10,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-96,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T16:00:00,2023-05-22T16:30:00,3,0,0,359,0,0,0,0,94,94,0,2,1,53,20.3,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-97,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T16:30:00,2023-05-22T17:00:00,3,0,0,329,0,5,0,2,89,94,0,7,0,58,19.6,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-98,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T17:00:00,2023-05-22T17:30:00,3,0,0,299,4,12,5,3,77,94,0,14,2,37,19.5,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-99,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T17:30:00,2023-05-22T18:00:00,3,0,0,269,4,12,12,6,65,94,0,20,3,61,19.7,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-100,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T18:00:00,2023-05-22T18:30:00,3,0,0,239,0,12,12,5,53,94,0,16,1,52,19.3,0,0,0,0,0,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-101,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T18:30:00,2023-05-22T19:00:00,3,0,0,209,0,13,12,5,40,94,0,23,1,46,19.6,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-102,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T19:00:00,2023-05-22T19:30:00,3,0,0,179,1,10,13,4,30,94,0,22,1,48,18.3,1,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-103,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T19:30:00,2023-05-22T20:00:00,3,0,0,149,0,8,10,2,22,94,0,15,0,13,17.5,1,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-104,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T20:00:00,2023-05-22T20:30:00,3,0,0,119,0,17,8,5,5,94,0,20,0,55,17.7,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-105,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T20:30:00,2023-05-22T21:00:00,3,0,0,89,2,5,17,4,0,94,1,14,1,44,19.0,0,0,0,0,0,0,12,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-106,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T21:00:00,2023-05-22T21:30:00,3,0,0,59,0,0,5,0,0,94,1,13,0,41,16.7,0,0,0,0,0,0,7,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-107,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M03,A,dessert,4500.0,2023-05-22T21:30:00,2023-05-22T22:00:00,3,0,0,29,0,0,0,0,0,94,1,16,0,71,17.4,0,0,0,0,0,0,5,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-108,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T16:00:00,2023-05-20T16:30:00,1,5,1,359,0,0,0,0,166,166,0,0,0,0,18.9,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-109,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T16:30:00,2023-05-20T17:00:00,1,5,1,329,1,8,0,4,158,166,0,13,1,0,19.0,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-110,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T17:00:00,2023-05-20T17:30:00,1,5,1,299,1,11,8,7,147,166,0,18,2,0,19.4,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-111,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T17:30:00,2023-05-20T18:00:00,1,5,1,269,4,12,11,6,135,166,0,27,0,0,19.8,0,0,0,0,0,14,14,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-112,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T18:00:00,2023-05-20T18:30:00,1,5,1,239,1,14,12,7,121,166,0,27,2,0,18.7,0,0,0,0,0,22,22,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-113,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T18:30:00,2023-05-20T19:00:00,1,5,1,209,1,22,14,11,99,166,0,45,0,1,17.4,0,0,0,0,0,30,30,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-114,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T19:00:00,2023-05-20T19:30:00,1,5,1,179,16,30,22,9,69,166,0,34,0,0,17.2,1,0,0,0,0,22,22,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-115,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T19:30:00,2023-05-20T20:00:00,1,5,1,149,9,22,30,7,47,166,0,26,1,0,17.7,1,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-116,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T20:00:00,2023-05-20T20:30:00,1,5,1,119,0,4,22,2,43,166,0,20,1,2,17.9,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-117,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T20:30:00,2023-05-20T21:00:00,1,5,1,89,0,7,4,4,36,166,0,15,1,0,16.2,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-118,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T21:00:00,2023-05-20T21:30:00,1,5,1,59,0,12,7,5,24,166,0,10,0,1,17.9,0,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-119,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-20T21:30:00,2023-05-20T22:00:00,1,5,1,29,0,9,12,4,15,166,0,10,0,0,16.8,0,0,0,0,0,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-120,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T16:00:00,2023-05-21T16:30:00,2,6,1,359,5,5,0,1,161,166,0,2,2,0,21.6,0,0,0,1,10,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-121,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T16:30:00,2023-05-21T17:00:00,2,6,1,329,0,10,5,6,151,166,0,22,0,2,22.1,0,0,0,1,10,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-122,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T17:00:00,2023-05-21T17:30:00,2,6,1,299,0,8,10,2,143,166,0,13,0,1,21.6,0,0,0,1,10,24,24,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-123,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T17:30:00,2023-05-21T18:00:00,2,6,1,269,2,24,8,9,119,166,0,33,1,0,21.9,0,0,0,1,10,25,25,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-124,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T18:00:00,2023-05-21T18:30:00,2,6,1,239,4,25,24,10,94,166,0,30,2,0,19.0,0,10,0,1,10,20,20,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-125,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T18:30:00,2023-05-21T19:00:00,2,6,1,209,2,20,25,9,74,166,0,35,1,0,20.1,0,0,0,1,10,22,22,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-126,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T19:00:00,2023-05-21T19:30:00,2,6,1,179,3,22,20,10,52,166,0,41,1,1,20.2,1,0,0,1,10,9,9,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-127,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T19:30:00,2023-05-21T20:00:00,2,6,1,149,2,9,22,4,43,166,0,25,1,0,19.6,1,0,0,1,10,17,17,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-128,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T20:00:00,2023-05-21T20:30:00,2,6,1,119,2,17,9,8,26,166,0,22,0,0,20.4,0,10,0,1,10,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-129,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T20:30:00,2023-05-21T21:00:00,2,6,1,89,0,13,17,5,13,166,0,12,0,1,18.9,0,0,0,1,10,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-130,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T21:00:00,2023-05-21T21:30:00,2,6,1,59,5,13,13,6,0,166,1,8,1,0,18.9,0,10,0,1,10,0,13,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-131,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-21T21:30:00,2023-05-21T22:00:00,2,6,1,29,0,0,13,0,0,166,1,6,1,0,20.1,0,0,0,1,10,0,9,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-132,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T16:00:00,2023-05-22T16:30:00,3,0,0,359,0,0,0,0,166,166,0,2,1,53,20.3,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-133,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T16:30:00,2023-05-22T17:00:00,3,0,0,329,0,6,0,2,160,166,0,7,0,58,19.6,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-134,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T17:00:00,2023-05-22T17:30:00,3,0,0,299,0,5,6,3,155,166,0,14,2,37,19.5,0,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-135,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T17:30:00,2023-05-22T18:00:00,3,0,0,269,3,15,5,6,140,166,0,20,3,61,19.7,0,0,0,0,0,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-136,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T18:00:00,2023-05-22T18:30:00,3,0,0,239,2,13,15,5,127,166,0,16,1,52,19.3,0,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-137,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T18:30:00,2023-05-22T19:00:00,3,0,0,209,3,15,13,5,112,166,0,23,1,46,19.6,0,0,0,0,0,23,23,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-138,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T19:00:00,2023-05-22T19:30:00,3,0,0,179,2,23,15,7,89,166,0,22,1,48,18.3,1,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-139,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T19:30:00,2023-05-22T20:00:00,3,0,0,149,2,12,23,5,77,166,0,15,0,13,17.5,1,0,0,0,0,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-140,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T20:00:00,2023-05-22T20:30:00,3,0,0,119,2,13,12,8,64,166,0,20,0,55,17.7,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-141,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T20:30:00,2023-05-22T21:00:00,3,0,0,89,1,11,13,5,53,166,0,14,1,44,19.0,0,0,0,0,0,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-142,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T21:00:00,2023-05-22T21:30:00,3,0,0,59,0,13,11,6,40,166,0,13,0,41,16.7,0,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-143,2023-mirae-univ,2023,mirae-univ,9000,0.6,B01,B01-M04,A,food,6000.0,2023-05-22T21:30:00,2023-05-22T22:00:00,3,0,0,29,0,3,13,2,37,166,0,16,0,71,17.4,0,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-144,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T16:00:00,2023-05-20T16:30:00,1,5,1,359,2,2,0,1,108,110,0,1,1,0,18.9,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-145,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T16:30:00,2023-05-20T17:00:00,1,5,1,329,0,6,2,3,102,110,0,8,0,0,19.0,0,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-146,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T17:00:00,2023-05-20T17:30:00,1,5,1,299,0,2,6,1,100,110,0,5,0,0,19.4,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-147,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T17:30:00,2023-05-20T18:00:00,1,5,1,269,0,11,2,4,89,110,0,12,0,0,19.8,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-148,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T18:00:00,2023-05-20T18:30:00,1,5,1,239,3,10,11,4,79,110,0,11,1,0,18.7,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-149,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T18:30:00,2023-05-20T19:00:00,1,5,1,209,2,6,10,3,73,110,0,13,1,1,17.4,0,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-150,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T19:00:00,2023-05-20T19:30:00,1,5,1,179,2,17,6,8,56,110,0,28,2,0,17.2,1,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-151,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T19:30:00,2023-05-20T20:00:00,1,5,1,149,2,4,17,2,52,110,0,11,2,0,17.7,1,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-152,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T20:00:00,2023-05-20T20:30:00,1,5,1,119,6,8,4,3,44,110,0,13,1,2,17.9,0,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-153,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T20:30:00,2023-05-20T21:00:00,1,5,1,89,0,3,8,2,41,110,0,11,0,0,16.2,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-154,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T21:00:00,2023-05-20T21:30:00,1,5,1,59,1,6,3,3,35,110,0,15,1,1,17.9,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-155,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-20T21:30:00,2023-05-20T22:00:00,1,5,1,29,3,10,6,4,25,110,0,10,1,0,16.8,0,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-156,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T16:00:00,2023-05-21T16:30:00,2,6,1,359,0,0,0,0,110,110,0,0,0,0,21.6,0,0,0,1,20,2,2,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-157,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T16:30:00,2023-05-21T17:00:00,2,6,1,329,0,2,0,2,108,110,0,8,0,2,22.1,0,0,0,1,20,3,3,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-158,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T17:00:00,2023-05-21T17:30:00,2,6,1,299,1,3,2,3,105,110,0,10,1,1,21.6,0,0,0,1,20,19,19,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-159,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T17:30:00,2023-05-21T18:00:00,2,6,1,269,6,19,3,8,86,110,0,26,0,0,21.9,0,0,0,1,20,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-160,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T18:00:00,2023-05-21T18:30:00,2,6,1,239,2,11,19,6,75,110,0,20,0,0,19.0,0,0,0,1,20,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-161,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T18:30:00,2023-05-21T19:00:00,2,6,1,209,0,10,11,3,65,110,0,22,0,0,20.1,0,0,0,1,20,22,22,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-162,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T19:00:00,2023-05-21T19:30:00,2,6,1,179,0,22,10,8,43,110,0,19,1,1,20.2,1,20,0,1,20,16,16,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-163,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T19:30:00,2023-05-21T20:00:00,2,6,1,149,1,16,22,9,27,110,0,25,3,0,19.6,1,20,30,1,20,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-164,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T20:00:00,2023-05-21T20:30:00,2,6,1,119,2,13,16,7,14,110,0,12,0,0,20.4,0,0,0,1,20,9,9,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-165,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T20:30:00,2023-05-21T21:00:00,2,6,1,89,3,9,13,4,5,110,0,8,0,1,18.9,0,20,0,1,20,5,6,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-166,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T21:00:00,2023-05-21T21:30:00,2,6,1,59,0,5,9,4,0,110,1,10,1,0,18.9,0,20,30,1,20,0,0,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-167,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-21T21:30:00,2023-05-21T22:00:00,2,6,1,29,0,0,5,0,0,110,1,5,0,0,20.1,0,20,60,1,20,0,6,1,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-168,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-22T16:00:00,2023-05-22T16:30:00,3,0,0,359,0,0,0,0,110,110,0,0,0,53,20.3,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-169,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-22T16:30:00,2023-05-22T17:00:00,3,0,0,329,0,10,0,4,100,110,0,10,1,58,19.6,0,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-170,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-22T17:00:00,2023-05-22T17:30:00,3,0,0,299,0,2,10,1,98,110,0,6,2,37,19.5,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-171,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-22T17:30:00,2023-05-22T18:00:00,3,0,0,269,0,6,2,3,92,110,0,15,0,61,19.7,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-172,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-22T18:00:00,2023-05-22T18:30:00,3,0,0,239,2,7,6,3,85,110,0,10,1,52,19.3,0,0,0,0,0,20,20,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-173,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-22T18:30:00,2023-05-22T19:00:00,3,0,0,209,5,20,7,8,65,110,0,19,1,46,19.6,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2023-mirae-univ-174,2023-mirae-univ,2023,mirae-univ,9000,0.6,B02,B02-M01,B,drink,4000.0,2023-05-22T19:00:00,2023-05-22T19:30:00,3,0,0,179,0,5,20,2,60,110,0,7,0,48,18.3,1,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
